1250,"En Afrique de l’Ouest, le trafic de faux médicaments plus lucratif que les stupéfiants",Le Monde avec AFP,15 janvier 2020 à 11h13,"Malgré une lutte qui se structure, la prolifération de traitements falsifiés ou de qualité inférieure tue plus de 100 000 personnes par an sur le continent.",https://www.lemonde.fr/afrique/article/2020/01/15/en-afrique-de-l-ouest-le-trafic-de-faux-medicaments-plus-lucratif-que-les-stupefiants_6025946_3212.html
1251,Réforme des retraites : l’UNSA accusée d’être favorisée par l’exécutif,Bertrand Bissuel et Raphaëlle Besse Desmoulières,15 janvier 2020 à 11h06,"L’organisation de Laurent Escure pourra siéger dans la gouvernance du futur système universel, ce qui n’est pas le cas de Solidaires et de la FSU.",https://www.lemonde.fr/politique/article/2020/01/15/reforme-des-retraites-l-unsa-accusee-d-etre-favorisee-par-l-executif_6025944_823448.html
1252,Nucléaire iranien : les Européens sur une ligne de crête,"Piotr Smolar, Louis Imbert et Allan Kaval",15 janvier 2020 à 11h05,"En décidant d’actionner le mécanisme de règlement des différends, prévu par l’accord sur le nucléaire, les Européens cherchent à préserver ce cadre multilatéral.",https://www.lemonde.fr/international/article/2020/01/15/nucleaire-iranien-les-europeens-sur-une-ligne-de-crete_6025943_3210.html
1253,"Au Niger, le groupe Etat islamique revendique l’attaque de Chinégodar",Le Monde avec AFP,15 janvier 2020 à 11h04,"L’assaut le 9 janvier près de la frontière malienne a coûté la vie à 89 militaires nigériens, soit le plus meurtrier depuis le regain des affrontements en 2015.",https://www.lemonde.fr/afrique/article/2020/01/15/au-niger-le-groupe-etat-islamique-revendique-l-attaque-de-chinegodar_6025942_3212.html
1254,"Elections municipales 2020 : à gauche, le Printemps marseillais se choisit une tête de liste écologiste",Gilles Rof,15 janvier 2020 à 11h02,"La conseillère départementale dissidente Michèle Rubirola, 63 ans, mènera une large union à gauche toujours rejetée par EELV, qui joue la carte d’un « pôle écologiste »",https://www.lemonde.fr/politique/article/2020/01/15/elections-municipales-2020-a-gauche-le-printemps-marseillais-se-choisit-une-tete-de-liste-ecologiste_6025941_823448.html
1255,"« Devant un écran, il suffit de peu de temps pour épuiser l’attention d’un enfant »",Propos recueillis par Julien Lemaignen,15 janvier 2020 à 11h01,"Selon une étude publiée par Santé publique France, le fait d’exposer des enfants aux écrans le matin, avant l’école, augmente le risque qu’ils développent des troubles du langage.",https://www.lemonde.fr/societe/article/2020/01/15/devant-un-ecran-il-suffit-de-peu-de-temps-pour-epuiser-l-attention-d-un-enfant_6025940_3224.html
1256,"A Bordeaux, les fleurs jouent les premiers rôles dans l’art contemporain",Emmanuelle Lequeux,15 janvier 2020 à 11h00,L’exposition « Narcisse ou la floraison des mondes » au FRAC Aquitaine rassemble une centaine d’œuvres qui invitent à « renaturaliser le champs des imaginaires artistiques ».,https://www.lemonde.fr/culture/article/2020/01/15/a-bordeaux-les-fleurs-jouent-les-premiers-roles-dans-l-art-contemporain_6025939_3246.html
1257,"Elections municipales 2020 : à Lunel, le responsable local de LR rejoint la liste Rassemblement national",Sarah Belouezzane et Lucie Soullier,15 janvier 2020 à 11h00,"Dans cette ville de l’Hérault, « six LR ou assimilés » rejoignent la liste de l’ex-Front national.",https://www.lemonde.fr/politique/article/2020/01/15/municipales-a-lunel-six-elus-de-droite-rejoignent-la-liste-du-rassemblement-national_6025938_823448.html
1258,Le taux d’application des lois s’élève à 95 % depuis le début de la législature,Patrick Roger,15 janvier 2020 à 11h00,"Au 31 décembre 2019, selon les ministères concernés, le taux d’application varie de 100 % à 91 % pour le ministère de la cohésion des territoires et des relations avec les collectivités territoriales.",https://www.lemonde.fr/politique/article/2020/01/15/le-taux-d-application-des-lois-s-eleve-a-95-depuis-le-debut-de-la-legislature_6025937_823448.html
1259,"Pour la première fois, le salaire minimum britannique dépasse celui de la France",Eric Albert,15 janvier 2020 à 10h54,"Depuis 2015, le smic a augmenté d’un tiers, les gouvernements outre-Manche en faisant une priorité.",https://www.lemonde.fr/economie/article/2020/01/15/pour-la-premiere-fois-le-salaire-minimum-britannique-depasse-celui-de-la-france_6025936_3234.html
1260,"Le père Preynat, jugé pour agressions sexuelles sur mineurs, face à la douleur de ses victimes",Richard Schittly,15 janvier 2020 à 10h53,"C’est l’affaire qui a ébranlé l’Eglise et qui vaut un procès pour non-dénonciation au cardinal Barbarin : le procès de l’ancien prêtre Bernard Preynat s’est ouvert mardi 14 janvier, à Lyon.",https://www.lemonde.fr/societe/article/2020/01/15/le-pere-preynat-juge-pour-agressions-sexuelles-sur-mineurs-face-a-la-douleur-de-ses-victimes_6025935_3224.html
1261,"Cinq ans après son introduction, un bilan mitigé pour le smic en Allemagne",Jean-Michel Hauteville,15 janvier 2020 à 10h46,"Contrairement aux prévisions des experts, la mise en place du salaire minimum n’a pas entraîné une explosion du chômage. Mais la réforme n’a guère fait reculer la pauvreté outre-Rhin.",https://www.lemonde.fr/economie/article/2020/01/15/cinq-ans-apres-son-introduction-un-bilan-mitige-pour-le-smic-en-allemagne_6025933_3234.html
1262,« Green Deal » de l’UE : les aides européennes au secours du climat,?,15 janvier 2020 à 10h44,Editorial. L’ambition de la Commission concernant la transition écologique tranche avec le mutisme des grands acteurs de l’économie mondiale. Les Etats membres de l’EU auraient tort de  de ne pas saisir cette occasion.,https://www.lemonde.fr/idees/article/2020/01/15/green-deal-de-l-ue-les-aides-europeennes-au-secours-du-climat_6025932_3232.html
1263,Pesticides SDHI : une audition devant les députés relance la controverse,Stéphane Foucart,15 janvier 2020 à 10h41,"Le compte rendu des propos des responsables de l’Agence nationale de sécurité sanitaire contient des informations erronées, selon les chercheurs qui ont lancé l’alerte sur ces substances.",https://www.lemonde.fr/planete/article/2020/01/15/pesticides-sdhi-une-audition-devant-les-deputes-relance-la-controverse_6025930_3244.html
1264,"Au Liban, la protestation reprend pour une semaine de « colère »",Laure Stephan,15 janvier 2020 à 10h39,Les manifestants dénoncent des tentatives de récupération par certains partis tandis que la formation du gouvernement se fait attendre.,https://www.lemonde.fr/international/article/2020/01/15/au-liban-la-protestation-reprend-pour-une-semaine-de-colere_6025929_3210.html
1265,Tennis : le Chilien Nicolas Jarry et le Colombien Robert Farah suspendus pour dopage,Le Monde avec AFP,15 janvier 2020 à 10h23,"La suspension de Nicolas Jarry, 78e au classement ATP, est intervenue le même jour que l’annonce du contrôle positif de Robert Farah, numéro un mondial du double.",https://www.lemonde.fr/sport/article/2020/01/15/tennis-le-chilien-nicolas-jarry-et-le-colombien-robert-farah-suspendus-pour-dopage_6025928_3242.html
1266,Les pays nordiques vent debout contre un salaire minimum imposé par l’Union européenne,Anne-Françoise Hivert,15 janvier 2020 à 10h17,"Dans les trois pays du nord de l’Europe, le niveau des salaires est déterminé par les accords collectifs, négociés par les partenaires sociaux. Le patronat et les syndicats estiment qu’une régulation européenne pourrait miner le modèle social scandinave.",https://www.lemonde.fr/economie/article/2020/01/15/les-pays-nordiques-vent-debout-contre-un-salaire-minimum-impose-par-l-union-europeenne_6025927_3234.html
1267,Catalogne : la judiciarisation de la vie politique espagnole complique les affaires de Sanchez,Sandrine Morel,15 janvier 2020 à 10h13,"Le chef du gouvernement qui veut en finir avec la « dérive judiciaire » dans laquelle est englué le conflit catalan, a nommé l’ex-ministre de la justice à la tête du parquet général de l’Etat.",https://www.lemonde.fr/international/article/2020/01/15/catalogne-la-judiciarisation-de-la-vie-politique-espagnole-complique-les-affaires-de-sanchez_6025925_3210.html
1268,"En Algérie, les étudiants à nouveau dans les rues d’Alger pour « une transition démocratique »",Le Monde avec AFP,15 janvier 2020 à 10h06,"Pour leur 47e mardi de mobilisation, les manifestants fustigent le nouveau président Abdelmadjid Tebboune, « venu par la fraude et placé par les militaires ».",https://www.lemonde.fr/afrique/article/2020/01/15/en-algerie-les-etudiants-a-nouveau-dans-les-rues-d-alger-pour-une-transition-democratique_6025924_3212.html
1269,Un septième débat démocrate sans vainqueur avant les premiers votes dans l’Iowa,?,15 janvier 2020 à 10h02,"Aucune figure n’a été capable pour l’instant de creuser l’écart, et la soirée de mardi n’a pas permis de faire émerger un champion.",https://www.lemonde.fr/international/article/2020/01/15/un-septieme-debat-democrate-sans-vainqueur-avant-les-premiers-votes-dans-l-iowa_6025923_3210.html
1270,« Un conte de Noël » au théâtre : retrouvailles électriques dans une famille de déglingués,Brigitte Salino,15 janvier 2020 à 10h00,"Julie Deliquet présente aux Ateliers Berthier, à Paris, une adaptation réussie du film d’Arnaud Desplechin.",https://www.lemonde.fr/culture/article/2020/01/15/un-conte-de-noel-au-theatre-retrouvailles-electriques-dans-une-famille-de-deglingues_6025922_3246.html
1271,Prélèvement à la source : 9 millions de foyers vont percevoir des avances de crédits d’impôt,Le Monde avec AFP,15 janvier 2020 à 09h19,Ces dernières correspondent à 60 % du montant total des réductions dont peuvent bénéficier les ménages au titre de leurs dépenses effectuées en 2018 et déclarées au printemps 2019.,https://www.lemonde.fr/economie/article/2020/01/15/prelevement-a-la-source-9-millions-de-foyers-vont-percevoir-des-avances-de-credits-d-impot_6025921_3234.html
1272,"Toyota va fabriquer un nouveau véhicule en France, dans son usine nordiste d’Onnaing",Eric Béziat,15 janvier 2020 à 09h01,"Le constructeur japonais produira un petit SUV dans son site près de Valenciennes, qui fabrique déjà la Yaris. A la clé, un investissement de 100 millions d’euros et 400 embauches en CDI.",https://www.lemonde.fr/economie/article/2020/01/15/toyota-va-fabriquer-un-nouveau-vehicule-en-france-dans-son-usine-nordiste-d-onnaing_6025920_3234.html
1273,"Washington, Tokyo et Bruxelles réclament plus de restrictions sur les subventions industrielles",Julien Bouissou,15 janvier 2020 à 09h00,"Le Japon, Etats-Unis et l’Union européenne ont demandé à l’Organisation mondiale du commerce un meilleur contrôle des aides étatiques, visant notamment la Chine, sans la nommer.",https://www.lemonde.fr/economie/article/2020/01/15/washington-tokyo-et-bruxelles-reclament-plus-de-restrictions-sur-les-subventions-industrielles_6025919_3234.html
1274,"Livret A : vers un taux à 0,50 % ?",Aurélie Blondel et Véronique Chocron,15 janvier 2020 à 08h29,"Si le gouvernement applique la nouvelle formule de calcul, le taux de ce livret-phare pesant quasi 300 milliards d’euros passera de 0,75 % à 0,50 % en février.",https://www.lemonde.fr/argent/article/2020/01/15/livret-a-vers-un-taux-a-0-50_6025915_1657007.html
1275,Crash du Boeing 737 en Iran : l’avion aurait été touché par deux missiles,Le Monde avec AFP,15 janvier 2020 à 08h20,"Des images de vidéosurveillance, vérifiées et publiées par « The New York Times », montrent deux objets lumineux et deux explosions dans le ciel peu avant le crash.",https://www.lemonde.fr/international/article/2020/01/15/l-avion-ukrainien-qui-s-est-ecrase-pres-de-teheran-aurait-ete-touche-par-deux-missiles_6025913_3210.html
1276,« 1917 » : éclats d’obus et poudre aux yeux sur grand écran,Thomas Sotinel,15 janvier 2020 à 08h15,Le réalisateur Sam Mendes a situé son film pendant la première guerre mondiale tout en empruntant les codes cinématographiques du conflit suivant.,https://www.lemonde.fr/culture/article/2020/01/15/1917-eclats-d-obus-et-poudre-aux-yeux-sur-grand-ecran_6025912_3246.html
1277,« Swallow » : Carlo Mirabella-Davis filme un secret difficile à avaler,Clarisse Fabre,15 janvier 2020 à 08h00,"Le réalisateur américain met en scène l’aliénation d’une épouse, brillamment interprétée par Haley Bennett.",https://www.lemonde.fr/culture/article/2020/01/15/swallow-carlo-mirabella-davis-filme-un-secret-difficile-a-avaler_6025911_3246.html
1278,Carlo Mirabella-Davis : « Je me considère comme un réalisateur de films féministes »,Propos recueillis par Véronique Cauhapé,15 janvier 2020 à 07h45,"Pour « Swallow », le cinéaste s’est inspiré des troubles qu’a développés sa grand-mère, enfermée dans un mariage peu heureux.",https://www.lemonde.fr/culture/article/2020/01/15/carlo-mirabella-davis-je-me-considere-comme-un-realisateur-de-films-feministes_6025910_3246.html
1279,"« 3 aventures de Brooke », une leçon de choses sur le fil du hasard",Mathieu Macheret,15 janvier 2020 à 07h30,"Un premier film à la fois léger et sophistiqué, dans lequel une jeune étudiante en goguette grandit à travers trois rencontres.",https://www.lemonde.fr/culture/article/2020/01/15/3-aventures-de-brooke-une-lecon-de-choses-sur-le-fil-du-hasard_6025909_3246.html
1280,"En coopérative, la qualité de vie compense une moindre rémunération",Myriam Dubertrand,15 janvier 2020 à 07h00,"Les sociétés coopératives facilitent un mode de management participatif, à nouveau dans l’air du temps.",https://www.lemonde.fr/emploi/article/2020/01/15/en-cooperative-la-qualite-de-vie-compense-une-moindre-remuneration_6025908_1698637.html
1281,"« Selfie », un film en forme de petit traité de pathologie numérique",Murielle Joudet,15 janvier 2020 à 07h00,Cette comédie à sketches examine « l’influence de la technologie numérique sur les honnêtes gens ».,https://www.lemonde.fr/culture/article/2020/01/15/selfie-ou-petit-traite-de-pathologie-numerique_6025907_3246.html
1282,Flybe : accord de sauvetage entre le gouvernement britannique et les propriétaires,Le Monde avec AFP,15 janvier 2020 à 06h48,"La compagnie aérienne, qui emploie plus de 2 000 salariés et transporte environ 8 millions de passagers par an, a obtenu un coup de pouce fiscal pour éviter la faillite.",https://www.lemonde.fr/international/article/2020/01/15/flybe-accord-de-sauvetage-entre-le-gouvernement-britannique-et-les-proprietaires_6025906_3210.html
1283,Etats-Unis : le procès en destitution de Donald Trump sur le point de débuter au Sénat,Gilles Paris,15 janvier 2020 à 06h46,"Les préparatifs pourraient commencer dès jeudi, après un ultime vote des représentants prévu mercredi, pour permettre la transmission solennelle des deux articles de mise en accusation.",https://www.lemonde.fr/international/article/2020/01/15/etats-unis-le-proces-en-destitution-de-donald-trump-sur-le-point-de-debuter-au-senat_6025905_3210.html
1284,Les populismes observés à la lumière de l’histoire,Jean-Pierre Stroobants,15 janvier 2020 à 06h45,"Dans son essai « Mondialisation et national-populisme » (éditions Le Bord de l’eau), Arnaud Zacharie analyse la résurgence des nationalismes dans le monde moderne.",https://www.lemonde.fr/idees/article/2020/01/15/les-populismes-observes-a-la-lumiere-de-l-histoire_6025904_3232.html
1285,« Je ne rêve que de vous » : quand la machine à remonter le temps tombe en panne,Thomas Sotinel,15 janvier 2020 à 06h30,"Faute de moyens, et peut-être d’inspiration, le destin de Léon Blum sous l’occupation prend un tour anecdotique.",https://www.lemonde.fr/culture/article/2020/01/15/je-ne-reve-que-de-vous-quand-la-machine-a-remonter-le-temps-tombe-en-panne_6025903_3246.html
1286,"« Saturé et vieillissant, le RER est devenu synonyme de promiscuité, de déclassement et d’aliénation sociale »",?,15 janvier 2020 à 06h30,"Le Réseau express régional ne répond plus à la promesse originelle de désenclavement, estime, dans une tribune au « Monde », un collectif de maires et de responsables d’associations d’usagers. Il est urgent que l’Etat investisse.",https://www.lemonde.fr/idees/article/2020/01/15/rer-il-faut-eviter-que-le-mythe-ne-se-transforme-en-tragedie_6025902_3232.html
1287,« Négociations salariales : accordons-nous sur nos désaccords »,?,15 janvier 2020 à 06h30,"Dans sa chronique « Carnet de bureau », Anne Rodier explique, à partir de l’Etude de rémunération nationale 2020 du cabinet Hays, les difficultés et les malentendus entre salariés et employeurs sur les raisons d’accorder ou non une augmentation.",https://www.lemonde.fr/emploi/article/2020/01/15/negociations-salariales-accordons-nous-sur-nos-desaccords_6025901_1698637.html
1288,Tennis : des matchs de l’Open d’Australie retardés à cause des fumées d’incendies,Le Monde avec AFP,15 janvier 2020 à 06h27,"Les rencontres de qualification ont été retardées, ce qui renforce les interrogations sur le maintien du premier Grand Chelem de l’année qui doit commencer lundi.",https://www.lemonde.fr/sport/article/2020/01/15/tennis-des-matches-de-l-open-d-australie-retardes-a-cause-des-fumees-d-incendies_6025900_3242.html
1289,« Carlos Ghosn incarne le césarisme d’entreprise »,?,15 janvier 2020 à 06h15,"L’affaire Carlos Ghosn rappelle les dangers pour les entreprises d’avoir recours à des hommes providentiels qui obtiennent des pouvoirs quasi illimités et sans contrôle, analyse dans sa chronique le professeur Armand Hatchuel.",https://www.lemonde.fr/emploi/article/2020/01/15/armand-hatchuel-carlos-ghosn-incarne-le-cesarisme-d-entreprise_6025899_1698637.html
1290,Loi de bioéthique : « Nous ne voulons pas d’une humanité génétiquement modifiée ! »,?,15 janvier 2020 à 06h15,"La nouvelle loi de bioéthique pourrait ouvrir la voie à l’industrialisation de la modification génétique des embryons humains, prévient, dans une tribune au « Monde », un collectif de personnalités parmi lesquelles Dominique Bourg, José Bové et Jacques Testart.",https://www.lemonde.fr/idees/article/2020/01/15/loi-de-bioethique-nous-ne-voulons-pas-d-une-humanite-genetiquement-modifiee_6025898_3232.html
1291,Marché de l’art : les portraits ne connaissent pas la crise,Roxana Azimi,15 janvier 2020 à 06h00,"Le genre est aujourd’hui le plus prisé sur le marché des tableaux anciens. Avec un sens symbolique fort et sans connotation religieuse, il peut toucher un large public.",https://www.lemonde.fr/argent/article/2020/01/15/marche-de-l-art-les-portraits-ne-connaissent-pas-la-crise_6025897_1657007.html
1292,« Marche avec les loups » : grandir loin de la meute,Thomas Sotinel,15 janvier 2020 à 06h00,Le documentariste Jean-Michel Bertrand tente de filmer l’expansion du domaine des loups en France.,https://www.lemonde.fr/culture/article/2020/01/15/marche-avec-les-loups-grandir-loin-de-la-meute_6025896_3246.html
1293,Cinq nouvelles espèces d’oiseaux découvertes en Indonésie,Nathaniel Herzberg,15 janvier 2020 à 06h00,"Représentant la plus importante moisson depuis des décennies, ces différents volatiles ont été identifiés sur trois îles voisines des Célèbes.",https://www.lemonde.fr/sciences/article/2020/01/15/cinq-nouvelles-especes-d-oiseaux-decouvertes-en-indonesie_6025894_1650684.html
1294,« La décision d’Harry et Meghan contrecarre la stratégie de Buckingham »,?,15 janvier 2020 à 06h00,"La décision du prince Harry et de son épouse de quitter leurs fonctions royales est un revers pour la reine, qui comptait sur eux pour incarner une royauté plus moderne, observe, dans une tribune au « Monde », l’ancien correspondant du « Guardian » à Buckingham.",https://www.lemonde.fr/idees/article/2020/01/15/la-decision-d-harry-et-meghan-contrecarre-la-strategie-de-buckingham_6025895_3232.html
1295,"L’Australie, un « continent de fumée »",?,15 janvier 2020 à 06h00,"Dans sa chronique, Jean-Baptiste Fressoz explique comment, dans l’île-continent, la destruction par les Européens de l’immense domaine pyrolitique et la perte des savoirs aborigènes sur le feu ont créé les conditions favorables aux brasiers.",https://www.lemonde.fr/idees/article/2020/01/15/l-australie-un-continent-de-fumee_6025893_3232.html
1296,« Système K » : quand l’art est une question de survie,Thomas Sotinel,15 janvier 2020 à 05h30,Le cinéaste Renaud Barret filme les plasticiens et performeurs de Kinshasa (RDC) dans leur combat quotidien pour la liberté d’expression.,https://www.lemonde.fr/culture/article/2020/01/15/systeme-k-quand-l-art-est-une-question-de-survie_6025892_3246.html
1297,"« A Kinshasa, si on se met à poil, c’est qu’il se passe quelque chose de très grave »",Emmanuelle Jardonnet,15 janvier 2020 à 05h00,"Après le succès de « Benda Bilili ! », le réalisateur Renaud Barret explore, dans « Système K », une nouvelle facette de sa ville d’adoption : sa scène artistique.",https://www.lemonde.fr/culture/article/2020/01/15/renaud-barret-a-kinshasa-si-on-se-met-a-poil-c-est-qu-il-se-passe-quelque-chose-de-tres-grave_6025891_3246.html
1298,Violences policières : l’exécutif contraint de répondre aux polémiques,Cédric Pietralunga et Alexandre Lemarié,15 janvier 2020 à 04h43,"Face à la diffusion de vidéos de brutalités lors des défilés contre la réforme des retraites et la mort de Cédric Chouviat lors d’un contrôle routier, Emmanuel Macron a rappelé à l’ordre policiers et gendarmes.",https://www.lemonde.fr/politique/article/2020/01/15/violences-policieres-l-executif-contraint-de-repondre-a-la-montee-des-polemiques_6025890_823448.html
1299,Christophe Castaner pris en étau entre débat sur les violences policières et forces de l’ordre à cran,Nicolas Chapuis,15 janvier 2020 à 04h42,"Lors de ses vœux, lundi, le ministre de l’intérieur a pour la première fois rompu avec son soutien total à ses troupes, appelant les fonctionnaires à faire preuve de « responsabilité ».",https://www.lemonde.fr/politique/article/2020/01/15/christophe-castaner-pris-en-etau-entre-debat-sur-les-violences-policieres-et-forces-de-l-ordre-a-cran_6025889_823448.html
1300,"Les incendies en Australie préfigurent le futur dans un monde réchauffé, selon des scientifiques",Audrey Garric,15 janvier 2020 à 04h42,Le changement climatique entraîne une hausse de la fréquence et de la gravité des périodes à haut risque de feux de forêts partout dans le monde.,https://www.lemonde.fr/climat/article/2020/01/15/les-incendies-en-australie-prefigurent-le-futur-dans-un-monde-rechauffe-selon-des-scientifiques_6025888_1652612.html
1301,Procédure de destitution : le Sénat va recevoir l’acte d’accusation de Donald Trump,Le Monde avec AFP,15 janvier 2020 à 04h37,"Après des semaines d’attente, la Chambre des représentants va voter mercredi pour transmettre au Sénat l’acte d’accusation qu’elle a retenu contre Donald Trump, ultime étape avant le début du procès en destitution du président républicain.",https://www.lemonde.fr/international/article/2020/01/15/procedure-de-destitution-le-senat-va-recevoir-l-acte-d-accusation-de-donald-trump_6025887_3210.html
1302,Internet : Google veut éliminer progressivement les cookies,Le Monde avec AFP,15 janvier 2020 à 04h01,Le géant du Web souhaite supprimer ces traceurs utilisés par des sites tiers pour permettre de cibler les publicités en fonction de la navigation des utilisateurs.,https://www.lemonde.fr/pixels/article/2020/01/15/internet-google-veut-eliminer-progressivement-les-cookies_6025886_4408996.html
1303,Elections municipales 2020 : Anne Hidalgo promet 20 milliards d’euros pour loger les classes moyennes,Isabelle Rey-Lefebvre et Denis Cosnard,15 janvier 2020 à 03h29,"Si elle est réélue, la maire de Paris veut créer une société mixte qui achètera 30 000 logements pour les louer aux familles, à 20 % de moins que le prix du marché. Contrairement à ses promesses de 2014, les Parisiens ont de plus en plus de mal à se loger.",https://www.lemonde.fr/politique/article/2020/01/15/municipales-2020-anne-hidalgo-promet-20-milliards-d-euros-pour-loger-les-classes-moyennes_6025885_823448.html
1304,"En Irlande, le premier ministre mise sur une campagne éclair pour sauver son poste",Cécile Ducourtieux,15 janvier 2020 à 03h05,Leo Varadkar a annoncé des élections générales le 8 février. Le chef du gouvernement veut profiter de ses succès récents sur le Brexit et l’Irlande du Nord,https://www.lemonde.fr/international/article/2020/01/15/en-irlande-le-premier-ministre-mise-sur-une-campagne-eclair-pour-sauver-son-poste_6025884_3210.html
1305,"« Dans le fracas de l’aube de la décennie 2020, rien n’est figé, tout est transitoire »",?,15 janvier 2020 à 03h01,"Dans un monde en pleine ébullition géopolitique, les repères changent d’une semaine à l’autre. Notre éditorialiste Sylvie Kauffmann dresse, dans sa chronique, un état des lieux, des premiers jours de janvier 2020.",https://www.lemonde.fr/idees/article/2020/01/15/dans-le-fracas-de-l-aube-de-la-decennie-2020-rien-n-est-fige-tout-est-transitoire_6025883_3232.html
1306,Chute du nombre de candidats aux concours de l’enseignement,Violaine Morin,15 janvier 2020 à 03h01,"Le nombre d’inscrits aux épreuves de l’agrégation et du capes, sésames pour devenir professeur dans le second degré, a baissé de près de 10 % entre 2019 et 2020.",https://www.lemonde.fr/societe/article/2020/01/15/chute-du-nombre-de-candidats-au-concours-de-l-enseignement_6025882_3224.html
1307,Les classes prépa n’ont plus le monopole du prestige post-baccalauréat,Soazig Le Nevé,15 janvier 2020 à 01h50,"La filière peine à recruter face à l’émergence de cursus post-bac renommés au sein des grandes écoles, et à l’attrait des établissements étrangers.",https://www.lemonde.fr/campus/article/2020/01/15/apres-le-bac-les-classes-prepa-n-ont-plus-le-monopole-du-prestige_6025881_4401467.html
1308,La Commission de Bruxelles relance le chantier du salaire minimum européen,Virginie Malingre,15 janvier 2020 à 01h49,"Ursula von der Leyen a lancé une consultation des partenaires sociaux. Plutôt qu’un smic commun, quasi impossible, il s’agit de « garantir que les travailleurs gagnent suffisamment pour subvenir à leurs besoins ».",https://www.lemonde.fr/economie/article/2020/01/15/la-commission-de-bruxelles-relance-le-chantier-du-salaire-minimum-europeen_6025880_3234.html
1309,« Refuser d’étendre aux médecins généralistes l’emploi du midazolam est d’une grande hypocrisie »,?,15 janvier 2020 à 01h17,"Ce médicament, explique, dans une tribune au « Monde », Didier Sicard, l’ancien président du Comité consultatif national d’éthique, n’est pas euthanasique. Il soulage parfois jusqu’à la mort.",https://www.lemonde.fr/idees/article/2020/01/15/refuser-d-etendre-aux-medecins-generalistes-l-emploi-du-midazolam-est-d-une-grande-hypocrisie_6025879_3232.html
1310,"Don d’organes : en Allemagne, conservateurs et gauche unis contre le « consentement présumé »",Thomas Wieder,15 janvier 2020 à 01h05,"Jens Spahn, l’ambitieux ministre de la santé qui défendait une loi visant à favoriser le don d’organes, s’est heurté à la gauche, aux Verts et à la frange conservatrice de la droite.",https://www.lemonde.fr/international/article/2020/01/15/don-d-organes-en-allemagne-conservateurs-et-gauche-unis-contre-le-consentement-presume_6025878_3210.html
1311,Un avion en difficulté largue son carburant au-dessus d’une école californienne,Le Monde avec AFP,15 janvier 2020 à 00h40,Une vingtaine d’enfants et onze d’adultes d’une école élémentaire de la banlieue de Los Angeles ont été traités sur place pour des irritations de peau.,https://www.lemonde.fr/international/article/2020/01/15/un-avion-en-difficulte-largue-son-carburant-au-dessus-d-une-ecole-californienne_6025877_3210.html
1312,"Jean Bellorini, metteur en scène : « Je crois au langage comme arme »",Propos recueillis par Brigitte Salino,15 janvier 2020 à 00h16,"L’ancien directeur du Théâtre Gérard-Philipe de Saint-Denis a succédé, le 6 janvier, à Christian Schiaretti à la tête du Théâtre national populaire (TNP) de Villeurbanne. Il décrit son projet dans un entretien au « Monde ».",https://www.lemonde.fr/culture/article/2020/01/15/jean-bellorini-metteur-en-scene-je-crois-au-langage-comme-arme_6025876_3246.html
1313,"Des artistes, une épouse aliénée, un couple et son désir… au cinéma cette semaine",?,15 janvier 2020 à 00h16,"Chaque mercredi dans « La Matinale », les critiques du « Monde » présentent les meilleurs films à découvrir au cinéma.",https://www.lemonde.fr/culture/article/2020/01/15/des-artistes-une-epouse-alienee-un-couple-et-son-desir-au-cinema-cette-semaine_6025875_3246.html
1314,"Violences sexuelles : plus de plaintes et des chiffres en forte hausse, dans le sillage de #metoo",Le Monde avec AFP,16 janvier 2020 à 22h35,La hausse de 12 % des faits enregistrés s’explique par un changement de comportement des victimes qui osent davantage déposer plainte que par le passé et les incitations à la libération de leur parole.,https://www.lemonde.fr/societe/article/2020/01/16/violences-sexuelles-plus-de-plaintes-et-des-chiffres-en-forte-hausse-dans-le-sillage-de-metoo_6026138_3224.html
1315,"Bernard Preynat, « mi-prêtre, mi-traître »",Le Monde avec AFP,16 janvier 2020 à 21h17,"Jugé pour avoir abusé de jeunes scouts, il apparaît, selon un expert psychiatre, comme un être double n’accédant pas à la souffrance de l’autre.",https://www.lemonde.fr/societe/article/2020/01/16/bernard-preynat-pretre-adule-et-pervers-sexuel-selon-un-expert-psychiatre-a-la-barre_6026137_3224.html
1316,SNCF : le PDG annonce un plan d’économies pour combler les pertes dues à la grève,Le Monde avec AFP,16 janvier 2020 à 21h01,"Les pertes dues à la grève devraient approcher le milliard d’euros, selon le PDG du groupe, qui annonce devoir remettre les finances à flot. SUD-Rail argue d’un prétexte pour justifier un plan d’économies déjà annoncé.",https://www.lemonde.fr/economie/article/2020/01/16/sncf-le-pdg-annonce-un-plan-d-economies-pour-combler-les-pertes-dues-a-la-greve_6026136_3234.html
1317,"Juin 1941, en Roumanie, le cauchemar antisémite devenu réalité",Alain Constant,16 janvier 2020 à 21h00,"Magistral documentaire sur le pogrom de Iasi, où près de 15 000 juifs sont assassinés en quelques jours.",https://www.lemonde.fr/culture/article/2020/01/16/juin-1941-en-roumanie-le-cauchemar-antisemite-devenu-realite_6026135_3246.html
1318,"« Cours, Redwane, cours ! » : le podcast dans la foulée de Redwane Telha",Caroline Celle,16 janvier 2020 à 21h00,"Hémiplégique et en surpoids, le journaliste se confie dans « Cours, Redwane, cours ! », un podcast relatant sa longue préparation au Marathon de Paris.",https://www.lemonde.fr/culture/article/2020/01/16/cours-redwane-cours-le-podcast-dans-la-foulee-de-redwane-telha_6026134_3246.html
